"QMP_type","QMP_ratio","QMP_Rep_type","QMP_Rep_ratio"
"Op.Ratio",0.203896103896104,"Rep.Def.Ratio",0.00649350649350649
"Op.Ratio",0.203896103896104,"Rep.Def.Ratio",0.00649350649350649
"Op.Ratio",0.401298701298701,"Rep.Def.Ratio",0.00649350649350649
"Op.Ratio",0.203896103896104,"Rep.Def.Ratio",0.00649350649350649
"Op.Ratio",0.598701298701299,"Rep.Def.Ratio",0.00649350649350649
"Op.Ratio",0.203896103896104,"Rep.Def.Ratio",0.00649350649350649
"Op.Ratio",0.598701298701299,"Rep.Def.Ratio",0.993506493506494
"Op.Ratio",0.401298701298701,"Rep.Def.Ratio",0.993506493506494
"Op.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.993506493506494
"Op.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.993506493506494
"Op.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Op.Ratio",0.203896103896104,"Rep.Def.Ratio",0.00649350649350649
"Op.Ratio",0.401298701298701,"Rep.Def.Ratio",0.993506493506494
"Op.Ratio",0.401298701298701,"Rep.Def.Ratio",0.00649350649350649
"Op.Ratio",0.401298701298701,"Rep.Def.Ratio",0.00649350649350649
"Op.Ratio",0.203896103896104,"Rep.Def.Ratio",0.993506493506494
"Op.Ratio",0.401298701298701,"Rep.Def.Ratio",0.00649350649350649
"Op.Ratio",0.203896103896104,"Rep.Def.Ratio",0.993506493506494
"Op.Ratio",0.203896103896104,"Rep.Def.Ratio",0.993506493506494
"Op.Ratio",0.203896103896104,"Rep.Def.Ratio",0.993506493506494
"Op.Ratio",0.401298701298701,"Rep.Def.Ratio",0.993506493506494
"Op.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Op.Ratio",0.203896103896104,"Rep.Def.Ratio",0.993506493506494
"Op.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.993506493506494
"Op.Ratio",0.598701298701299,"Rep.Def.Ratio",0.00649350649350649
"Op.Ratio",0.203896103896104,"Rep.Def.Ratio",0.993506493506494
"Op.Ratio",0.401298701298701,"Rep.Def.Ratio",0.00649350649350649
"Op.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Op.Ratio",0.598701298701299,"Rep.Def.Ratio",0.00649350649350649
"Op.Ratio",0.598701298701299,"Rep.Def.Ratio",0.993506493506494
"Op.Ratio",0.598701298701299,"Rep.Def.Ratio",0.993506493506494
"Op.Ratio",0.203896103896104,"Rep.Def.Ratio",0.00649350649350649
"Op.Ratio",0.598701298701299,"Rep.Def.Ratio",0.00649350649350649
"Op.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.993506493506494
"Op.Ratio",0.598701298701299,"Rep.Def.Ratio",0.993506493506494
"Op.Ratio",0.401298701298701,"Rep.Def.Ratio",0.993506493506494
"Op.Ratio",0.401298701298701,"Rep.Def.Ratio",0.00649350649350649
"Op.Ratio",0.401298701298701,"Rep.Def.Ratio",0.00649350649350649
"Op.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.993506493506494
"Op.Ratio",0.203896103896104,"Rep.Def.Ratio",0.00649350649350649
"Op.Ratio",0.203896103896104,"Rep.Def.Ratio",0.00649350649350649
"Op.Ratio",0.598701298701299,"Rep.Def.Ratio",0.993506493506494
"Op.Ratio",0.203896103896104,"Rep.Def.Ratio",0.993506493506494
"Op.Ratio",0.203896103896104,"Rep.Def.Ratio",0.993506493506494
"Op.Ratio",0.598701298701299,"Rep.Def.Ratio",0.00649350649350649
"Op.Ratio",0.796103896103896,"Rep.Def.Ratio",0.993506493506494
"Op.Ratio",0.401298701298701,"Rep.Def.Ratio",0.993506493506494
"Op.Ratio",0.401298701298701,"Rep.Def.Ratio",0.00649350649350649
"Op.Ratio",0.401298701298701,"Rep.Def.Ratio",0.993506493506494
"Op.Ratio",0.401298701298701,"Rep.Def.Ratio",0.00649350649350649
"Op.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Op.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Op.Ratio",0.598701298701299,"Rep.Def.Ratio",0.00649350649350649
"Op.Ratio",0.401298701298701,"Rep.Def.Ratio",0.00649350649350649
"Op.Ratio",0.401298701298701,"Rep.Def.Ratio",0.00649350649350649
"Op.Ratio",0.401298701298701,"Rep.Def.Ratio",0.00649350649350649
"Op.Ratio",0.401298701298701,"Rep.Def.Ratio",0.00649350649350649
"Op.Ratio",0.203896103896104,"Rep.Def.Ratio",0.00649350649350649
"Op.Ratio",0.203896103896104,"Rep.Def.Ratio",0.993506493506494
"Op.Ratio",0.598701298701299,"Rep.Def.Ratio",0.00649350649350649
"Op.Ratio",0.796103896103896,"Rep.Def.Ratio",0.993506493506494
"Op.Ratio",0.796103896103896,"Rep.Def.Ratio",0.993506493506494
"Op.Ratio",0.203896103896104,"Rep.Def.Ratio",0.993506493506494
"Op.Ratio",0.203896103896104,"Rep.Def.Ratio",0.993506493506494
"Op.Ratio",0.203896103896104,"Rep.Def.Ratio",0.00649350649350649
"Op.Ratio",0.401298701298701,"Rep.Def.Ratio",0.00649350649350649
"Op.Ratio",0.401298701298701,"Rep.Def.Ratio",0.993506493506494
"Op.Ratio",0.401298701298701,"Rep.Def.Ratio",0.00649350649350649
"Op.Ratio",0.203896103896104,"Rep.Def.Ratio",0.993506493506494
"Op.Ratio",0.203896103896104,"Rep.Def.Ratio",0.00649350649350649
"Op.Ratio",0.203896103896104,"Rep.Def.Ratio",0.00649350649350649
"Op.Ratio",0.203896103896104,"Rep.Def.Ratio",0.00649350649350649
"Op.Ratio",0.401298701298701,"Rep.Def.Ratio",0.00649350649350649
"Op.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.993506493506494
"Op.Ratio",0.401298701298701,"Rep.Def.Ratio",0.00649350649350649
"Op.Ratio",0.203896103896104,"Rep.Def.Ratio",0.00649350649350649
"Op.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Sel.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Sel.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Sel.Ratio",0.664535064935065,"Rep.Def.Ratio",0.00649350649350649
"Sel.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Sel.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Sel.Ratio",0.5,"Rep.Def.Ratio",0.00649350649350649
"Sel.Ratio",0.5,"Rep.Def.Ratio",0.993506493506494
"Sel.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.993506493506494
"Sel.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.993506493506494
"Sel.Ratio",0.5,"Rep.Def.Ratio",0.993506493506494
"Sel.Ratio",0.746753246753247,"Rep.Def.Ratio",0.00649350649350649
"Sel.Ratio",0.5,"Rep.Def.Ratio",0.00649350649350649
"Sel.Ratio",0.5,"Rep.Def.Ratio",0.993506493506494
"Sel.Ratio",0.335464935064935,"Rep.Def.Ratio",0.00649350649350649
"Sel.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Sel.Ratio",0.746753246753247,"Rep.Def.Ratio",0.993506493506494
"Sel.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Sel.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.993506493506494
"Sel.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.993506493506494
"Sel.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.993506493506494
"Sel.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.993506493506494
"Sel.Ratio",0.5,"Rep.Def.Ratio",0.00649350649350649
"Sel.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.993506493506494
"Sel.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.993506493506494
"Sel.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Sel.Ratio",0.5,"Rep.Def.Ratio",0.993506493506494
"Sel.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Sel.Ratio",0.5,"Rep.Def.Ratio",0.00649350649350649
"Sel.Ratio",0.5,"Rep.Def.Ratio",0.00649350649350649
"Sel.Ratio",0.5,"Rep.Def.Ratio",0.993506493506494
"Sel.Ratio",0.5,"Rep.Def.Ratio",0.993506493506494
"Sel.Ratio",0.664535064935065,"Rep.Def.Ratio",0.00649350649350649
"Sel.Ratio",0.664535064935065,"Rep.Def.Ratio",0.00649350649350649
"Sel.Ratio",0.746753246753247,"Rep.Def.Ratio",0.993506493506494
"Sel.Ratio",0.5,"Rep.Def.Ratio",0.993506493506494
"Sel.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.993506493506494
"Sel.Ratio",0.746753246753247,"Rep.Def.Ratio",0.00649350649350649
"Sel.Ratio",0.746753246753247,"Rep.Def.Ratio",0.00649350649350649
"Sel.Ratio",0.5,"Rep.Def.Ratio",0.993506493506494
"Sel.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Sel.Ratio",0.5,"Rep.Def.Ratio",0.00649350649350649
"Sel.Ratio",0.746753246753247,"Rep.Def.Ratio",0.993506493506494
"Sel.Ratio",0.5,"Rep.Def.Ratio",0.993506493506494
"Sel.Ratio",0.5,"Rep.Def.Ratio",0.993506493506494
"Sel.Ratio",0.5,"Rep.Def.Ratio",0.00649350649350649
"Sel.Ratio",0.5,"Rep.Def.Ratio",0.993506493506494
"Sel.Ratio",0.5,"Rep.Def.Ratio",0.993506493506494
"Sel.Ratio",0.5,"Rep.Def.Ratio",0.00649350649350649
"Sel.Ratio",0.253246753246753,"Rep.Def.Ratio",0.993506493506494
"Sel.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Sel.Ratio",0.335464935064935,"Rep.Def.Ratio",0.00649350649350649
"Sel.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Sel.Ratio",0.5,"Rep.Def.Ratio",0.00649350649350649
"Sel.Ratio",0.746753246753247,"Rep.Def.Ratio",0.00649350649350649
"Sel.Ratio",0.664535064935065,"Rep.Def.Ratio",0.00649350649350649
"Sel.Ratio",0.993506493506494,"Rep.Def.Ratio",0.00649350649350649
"Sel.Ratio",0.5,"Rep.Def.Ratio",0.00649350649350649
"Sel.Ratio",0.5,"Rep.Def.Ratio",0.00649350649350649
"Sel.Ratio",0.746753246753247,"Rep.Def.Ratio",0.993506493506494
"Sel.Ratio",0.746753246753247,"Rep.Def.Ratio",0.00649350649350649
"Sel.Ratio",0.253246753246753,"Rep.Def.Ratio",0.993506493506494
"Sel.Ratio",0.253246753246753,"Rep.Def.Ratio",0.993506493506494
"Sel.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.993506493506494
"Sel.Ratio",0.5,"Rep.Def.Ratio",0.993506493506494
"Sel.Ratio",0.746753246753247,"Rep.Def.Ratio",0.00649350649350649
"Sel.Ratio",0.746753246753247,"Rep.Def.Ratio",0.00649350649350649
"Sel.Ratio",0.5,"Rep.Def.Ratio",0.993506493506494
"Sel.Ratio",0.5,"Rep.Def.Ratio",0.00649350649350649
"Sel.Ratio",0.5,"Rep.Def.Ratio",0.993506493506494
"Sel.Ratio",0.746753246753247,"Rep.Def.Ratio",0.00649350649350649
"Sel.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Sel.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Sel.Ratio",0.5,"Rep.Def.Ratio",0.00649350649350649
"Sel.Ratio",0.746753246753247,"Rep.Def.Ratio",0.993506493506494
"Sel.Ratio",0.5,"Rep.Def.Ratio",0.00649350649350649
"Sel.Ratio",0.746753246753247,"Rep.Def.Ratio",0.00649350649350649
"Sel.Ratio",0.5,"Rep.Def.Ratio",0.00649350649350649
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.993506493506494
"Quant.Ratio",0.253246753246753,"Rep.Def.Ratio",0.993506493506494
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.993506493506494
"Quant.Ratio",0.5,"Rep.Def.Ratio",0.993506493506494
"Quant.Ratio",0.253246753246753,"Rep.Def.Ratio",0.00649350649350649
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.993506493506494
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.993506493506494
"Quant.Ratio",0.5,"Rep.Def.Ratio",0.00649350649350649
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.993506493506494
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.993506493506494
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.993506493506494
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.993506493506494
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.993506493506494
"Quant.Ratio",0.5,"Rep.Def.Ratio",0.993506493506494
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.993506493506494
"Quant.Ratio",0.5,"Rep.Def.Ratio",0.00649350649350649
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Quant.Ratio",0.5,"Rep.Def.Ratio",0.00649350649350649
"Quant.Ratio",0.746753246753247,"Rep.Def.Ratio",0.993506493506494
"Quant.Ratio",0.746753246753247,"Rep.Def.Ratio",0.993506493506494
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.993506493506494
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.993506493506494
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.993506493506494
"Quant.Ratio",0.5,"Rep.Def.Ratio",0.00649350649350649
"Quant.Ratio",0.335464935064935,"Rep.Def.Ratio",0.00649350649350649
"Quant.Ratio",0.335464935064935,"Rep.Def.Ratio",0.993506493506494
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Quant.Ratio",0.335464935064935,"Rep.Def.Ratio",0.993506493506494
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.993506493506494
"Quant.Ratio",0.253246753246753,"Rep.Def.Ratio",0.993506493506494
"Quant.Ratio",0.746753246753247,"Rep.Def.Ratio",0.00649350649350649
"Quant.Ratio",0.746753246753247,"Rep.Def.Ratio",0.993506493506494
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.993506493506494
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.993506493506494
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Quant.Ratio",0.5,"Rep.Def.Ratio",0.00649350649350649
"Quant.Ratio",0.993506493506494,"Rep.Def.Ratio",0.00649350649350649
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Quant.Ratio",0.5,"Rep.Def.Ratio",0.00649350649350649
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.993506493506494
"Quant.Ratio",0.746753246753247,"Rep.Def.Ratio",0.00649350649350649
"Quant.Ratio",0.5,"Rep.Def.Ratio",0.993506493506494
"Quant.Ratio",0.993506493506494,"Rep.Def.Ratio",0.993506493506494
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.993506493506494
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.993506493506494
"Quant.Ratio",0.335464935064935,"Rep.Def.Ratio",0.00649350649350649
"Quant.Ratio",0.335464935064935,"Rep.Def.Ratio",0.00649350649350649
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.993506493506494
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.993506493506494
"Quant.Ratio",0.335464935064935,"Rep.Def.Ratio",0.00649350649350649
"Quant.Ratio",0.335464935064935,"Rep.Def.Ratio",0.00649350649350649
"Quant.Ratio",0.335464935064935,"Rep.Def.Ratio",0.00649350649350649
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Quant.Ratio",0.5,"Rep.Def.Ratio",0.993506493506494
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Quant.Ratio",0.993506493506494,"Rep.Def.Ratio",0.00649350649350649
"Quant.Ratio",0.00649350649350649,"Rep.Def.Ratio",0.00649350649350649
"Mod.Ratio",NA,"Rep.Def.Ratio",0.00649350649350649
"Mod.Ratio",NA,"Rep.Def.Ratio",0.00649350649350649
"Mod.Ratio",NA,"Rep.Def.Ratio",0.00649350649350649
"Mod.Ratio",NA,"Rep.Def.Ratio",0.00649350649350649
"Mod.Ratio",NA,"Rep.Def.Ratio",0.00649350649350649
"Mod.Ratio",NA,"Rep.Def.Ratio",0.00649350649350649
"Mod.Ratio",NA,"Rep.Def.Ratio",0.993506493506494
"Mod.Ratio",NA,"Rep.Def.Ratio",0.993506493506494
"Mod.Ratio",NA,"Rep.Def.Ratio",0.993506493506494
"Mod.Ratio",NA,"Rep.Def.Ratio",0.993506493506494
"Mod.Ratio",0.5,"Rep.Def.Ratio",0.00649350649350649
"Mod.Ratio",NA,"Rep.Def.Ratio",0.00649350649350649
"Mod.Ratio",NA,"Rep.Def.Ratio",0.993506493506494
"Mod.Ratio",NA,"Rep.Def.Ratio",0.00649350649350649
"Mod.Ratio",NA,"Rep.Def.Ratio",0.00649350649350649
"Mod.Ratio",NA,"Rep.Def.Ratio",0.993506493506494
"Mod.Ratio",0.0625,"Rep.Def.Ratio",0.00649350649350649
"Mod.Ratio",NA,"Rep.Def.Ratio",0.993506493506494
"Mod.Ratio",NA,"Rep.Def.Ratio",0.993506493506494
"Mod.Ratio",NA,"Rep.Def.Ratio",0.993506493506494
"Mod.Ratio",NA,"Rep.Def.Ratio",0.993506493506494
"Mod.Ratio",NA,"Rep.Def.Ratio",0.00649350649350649
"Mod.Ratio",NA,"Rep.Def.Ratio",0.993506493506494
"Mod.Ratio",0.0625,"Rep.Def.Ratio",0.993506493506494
"Mod.Ratio",NA,"Rep.Def.Ratio",0.00649350649350649
"Mod.Ratio",NA,"Rep.Def.Ratio",0.993506493506494
"Mod.Ratio",NA,"Rep.Def.Ratio",0.00649350649350649
"Mod.Ratio",NA,"Rep.Def.Ratio",0.00649350649350649
"Mod.Ratio",NA,"Rep.Def.Ratio",0.00649350649350649
"Mod.Ratio",NA,"Rep.Def.Ratio",0.993506493506494
"Mod.Ratio",NA,"Rep.Def.Ratio",0.993506493506494
"Mod.Ratio",NA,"Rep.Def.Ratio",0.00649350649350649
"Mod.Ratio",NA,"Rep.Def.Ratio",0.00649350649350649
"Mod.Ratio",NA,"Rep.Def.Ratio",0.993506493506494
"Mod.Ratio",NA,"Rep.Def.Ratio",0.993506493506494
"Mod.Ratio",NA,"Rep.Def.Ratio",0.993506493506494
"Mod.Ratio",NA,"Rep.Def.Ratio",0.00649350649350649
"Mod.Ratio",NA,"Rep.Def.Ratio",0.00649350649350649
"Mod.Ratio",NA,"Rep.Def.Ratio",0.993506493506494
"Mod.Ratio",NA,"Rep.Def.Ratio",0.00649350649350649
"Mod.Ratio",NA,"Rep.Def.Ratio",0.00649350649350649
"Mod.Ratio",NA,"Rep.Def.Ratio",0.993506493506494
"Mod.Ratio",NA,"Rep.Def.Ratio",0.993506493506494
"Mod.Ratio",NA,"Rep.Def.Ratio",0.993506493506494
"Mod.Ratio",NA,"Rep.Def.Ratio",0.00649350649350649
"Mod.Ratio",NA,"Rep.Def.Ratio",0.993506493506494
"Mod.Ratio",NA,"Rep.Def.Ratio",0.993506493506494
"Mod.Ratio",NA,"Rep.Def.Ratio",0.00649350649350649
"Mod.Ratio",NA,"Rep.Def.Ratio",0.993506493506494
"Mod.Ratio",NA,"Rep.Def.Ratio",0.00649350649350649
"Mod.Ratio",NA,"Rep.Def.Ratio",0.00649350649350649
"Mod.Ratio",NA,"Rep.Def.Ratio",0.00649350649350649
"Mod.Ratio",NA,"Rep.Def.Ratio",0.00649350649350649
"Mod.Ratio",NA,"Rep.Def.Ratio",0.00649350649350649
"Mod.Ratio",NA,"Rep.Def.Ratio",0.00649350649350649
